,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
0,69ee7df0-67ad-447d-ad51-7347ee933f0e,BadBoyz Basketball,pay to win option kinda sucks when losing means living an unhealthy life. but I guess they need money more than we need healthy lifestyles..,4,0,24.30.0,2024-08-14 21:51:04,24.30.0
1,64273964-e6d2-4993-8cbf-fb35d8ee7b96,Trisha Retuerma,"best one so far, I'll update if I get gain weight",5,0,24.31.1,2024-08-14 21:38:29,24.31.1
2,a3499691-ee5c-472e-b6f0-670907d19d9f,Sofer pe OZN,Nu ma lasa sa mi dau log in :/ e glitchuit baga mi as pl,1,0,24.31.1,2024-08-14 20:56:35,24.31.1
3,08dd5a70-db96-4d86-b535-e9e47fa7185b,Painfully Focused,"It's actually a great app. I've been tempted to go premium, just so I can be lazy and scan barcodes instead of manually entering them. It connects to my fitbit to tell me how many calories I can consume when I've done any form of exercise and it tells you if you're under or over certain health goals in terms of protein, fat and so on. Myself and my partner fully utilise this app, to maintain a healthy lifestyle without adding another thing to compartmentalise and deal with. 10/10 would recommend",5,0,24.30.0,2024-08-14 19:55:36,24.30.0
4,9e081ab4-6eb0-473c-9c25-c15682b7852b,Andrew Coupe,"This used to be an amazing app.... But now it's all price gauge from the obese! Ads ads ads.... And I'm willing to pay, but your subscription is simply not justified nor fair!",1,0,24.31.1,2024-08-14 19:34:57,24.31.1
5,3e83c2a3-6683-4df0-afa5-47207cd0765d,Mohit Agarwal,at least I can track my calories intake just try to improve the option of food and macros are not so correct for many f ood options,4,0,24.30.0,2024-08-14 14:50:03,24.30.0
6,8c69e256-e640-401d-a0b7-bd9779e5bc9e,Deborah Hadley,If you want me to buy premium though you need some perks. The premium stuff on offer is not worth a penny much less the obscene price you're trying to charge! The difference between the monthly and yearly price is ridiculous and insulting to people who can't afford to part with large sums at once. Have switched to Chronometer and much happier.,2,0,24.30.0,2024-08-14 14:42:09,24.30.0
7,b1d55842-9bdd-4c48-9c61-d49b416de94d,Doreen Mingo,love it,5,0,24.30.0,2024-08-14 14:34:15,24.30.0
8,3454e5d9-22fa-4d99-a0e2-c1a4afa2c0e3,ZoDiAc,best app with a simple ui to make tasks easier . would recommend to everyone,5,0,,2024-08-14 14:13:47,
9,67185183-ed31-42a4-9dde-7b1624ad0b07,Gym Kelly Fitness 247,The best period,5,0,,2024-08-14 13:42:26,
10,6862c113-1e17-40b1-aa83-772c68db5279,Jordan Bradley,"Works well enough to track calories, but is constantly glitching about if I worked out or not.",3,0,24.31.1,2024-08-14 11:24:43,24.31.1
11,d0350074-710a-4ebb-98bc-c5cefad66a61,Alex Barnes,It's great for tracking both my calories and progress. Probably the best non-game app I've downloaded.,5,1,24.30.0,2024-08-14 11:24:19,24.30.0
12,d84c1e39-dfa6-40cc-9c9a-1b6d365f1736,Chris Cotton,This app feels like a pay to win tool. I can't scan nutrition facts or items in unless I pay an arm and a leg.,1,0,24.30.0,2024-08-14 10:59:30,24.30.0
13,641a5969-e323-487b-b570-a8da78d0d9ed,Russell Viñas,great app,5,1,24.30.0,2024-08-14 10:49:45,24.30.0
14,570d9cd4-7ddb-4ff5-832a-534bd2f34dd8,Francis Mike Caceres,"As of August 14, 2024 I've been using it to count my calorie intake for 60 days now, very thankful for this app. It helped me lose weight from 95kg to 85kg.",5,1,24.31.1,2024-08-14 10:36:25,24.31.1
15,ca16b73d-0d87-4548-b5e1-8fe1e3626d89,Gabe Elizondo,"Used to use this app years ago but after coming back to it, so many features that were free are now behind a pay wall. Can't even scan a barcodes anymore, sad that they got so greedy like I'm not gonna just download another app.",1,0,,2024-08-14 09:50:19,
16,74eb10c3-c342-4eb8-99e2-b0cdc81297fb,Danielle Lane,"Easy to use. Has calorie, nutrition, exercize, and water tracking. Very motivating and efficient! They have since changed their platform and it is expensive. As much as I love this app it isn't worth that price.",5,1,6.25.1,2024-08-14 09:41:53,6.25.1
17,cb56b821-5c77-45da-a84a-5bafb06f9953,Stephen 'Stan' Matthews,"It used to be good, but now full of adverts to upgrade to premium and most features are now behind the premium. Won't be long until you have to upgrade to premium just to open it... uninstalled. 🙄",1,0,24.24.0,2024-08-14 06:59:24,24.24.0
18,c651ec5f-61e5-45da-b1d8-863e4626fa9a,Rahul Kumar,Can't even login or signuo,1,0,,2024-08-14 06:15:37,
19,473f03fe-1f14-4a17-9657-3533f245e278,Carol Ammons,"They took away the news feed where friends can see you've completed your food diary for the day etc. That's also where you could ""like"" and comment. It's all gone. We're looking for another app that's more ""friend"" friendly.",1,0,,2024-08-14 05:23:57,
20,22acd89a-4b82-46aa-b417-c05e6f6c3dcf,Corin Dobrica,Made an account and the log in doesn't work at all. I can log in a browser but not in app,1,0,24.30.0,2024-08-14 01:12:07,24.30.0
21,b82fd62c-ce87-44ee-8542-ef07a31d6e6d,Frey Waddams,Making the scan barcode feature a paid for feature is appalling.,1,0,24.31.1,2024-08-14 00:24:59,24.31.1
22,f878629c-bccc-41c8-8396-2cc991ceb794,Natarsha Nesbitt,Galaxy S24 ultra. The app won't open. Please help.,1,0,24.30.0,2024-08-14 00:22:15,24.30.0
